# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
30.283575,-29.935458,620.669894,3208.448552,-0.086286,17.794705,-45.277997,0.176592,-0.954755,-0.239274,0.003431,0.703584,0.177298,0.000000
30.362542,-29.942677,622.076676,3204.844141,-0.097259,17.838065,-46.009886,0.203463,-0.949732,-0.237911,0.003387,0.637427,0.160991,0.000000
30.428256,-29.949453,623.250426,3201.800864,-0.109382,17.886451,-46.610051,0.223451,-0.945514,-0.236774,0.003343,0.567887,0.143740,0.000000
30.493970,-29.957106,624.427689,3198.718427,-0.123905,17.944785,-47.201732,0.240860,-0.941500,-0.235695,0.003293,0.486335,0.123427,0.000000
30.559685,-29.965784,625.609077,3195.597385,-0.140494,18.011757,-47.785074,0.255345,-0.937916,-0.234734,0.003240,0.394227,0.100413,0.000000
30.625399,-29.975609,626.795111,3192.438266,-0.158800,18.085971,-48.360734,0.266620,-0.934971,-0.233943,0.003186,0.293350,0.075144,0.000000
30.691113,-29.986685,627.986221,3189.241541,-0.178466,18.165988,-48.929847,0.274459,-0.932844,-0.233369,0.003134,0.185778,0.048136,0.000000
30.756828,-29.999087,629.182738,3186.007591,-0.199130,18.250337,-49.493970,0.278704,-0.931666,-0.233046,0.003085,0.073810,0.019967,0.000000
30.822542,-30.012870,630.384901,3182.736684,-0.220427,18.337523,-50.054981,0.279265,-0.931512,-0.232992,0.003042,-0.040092,-0.008745,0.000000
30.888256,-30.028063,631.592843,3179.428956,-0.241983,18.425989,-50.614970,0.276121,-0.932395,-0.233213,0.003007,-0.153372,-0.037358,0.000000
30.953971,-30.044670,632.806595,3176.084402,-0.263396,18.514083,-51.176101,0.269324,-0.934261,-0.233694,0.002981,-0.263442,-0.065217,0.000000
31.019685,-30.062668,634.026076,3172.702879,-0.284233,18.600008,-51.740469,0.259000,-0.936999,-0.234407,0.002966,-0.367733,-0.091673,0.000000
31.085399,-30.082003,635.251078,3169.284111,-0.304021,18.681780,-52.309959,0.245350,-0.940441,-0.235310,0.002961,-0.463726,-0.116070,0.000000
31.151114,-30.102591,636.481259,3165.827706,-0.322247,18.757227,-52.886105,0.228654,-0.944380,-0.236350,0.002968,-0.549018,-0.137780,0.000000
31.216828,-30.124309,637.716128,3162.333192,-0.338356,18.824040,-53.469954,0.209272,-0.948585,-0.237467,0.002984,-0.621376,-0.156231,0.000000
31.282543,-30.147001,638.955039,3158.800043,-0.351763,18.879849,-54.061979,0.187640,-0.952817,-0.238600,0.003010,-0.678778,-0.170918,0.000000
31.348257,-30.170469,640.197192,3155.227722,-0.361887,18.922336,-54.662023,0.164272,-0.956850,-0.239690,0.003043,-0.719461,-0.181393,0.000000
31.413971,-30.194481,641.441641,3151.615726,-0.368197,18.949376,-55.269319,0.139746,-0.960489,-0.240687,0.003083,-0.741989,-0.187289,0.000000
31.479686,-30.218769,642.687310,3147.963616,-0.370249,18.959207,-55.882552,0.114694,-0.963585,-0.241550,0.003128,-0.745335,-0.188339,0.000000
31.545400,-30.243043,643.933024,3144.271060,-0.367728,18.950585,-56.500003,0.089787,-0.966046,-0.242253,0.003177,-0.728966,-0.184402,0.000000
31.611114,-30.266996,645.177546,3140.537841,-0.360477,18.922920,-57.119732,0.065709,-0.967847,-0.242789,0.003229,-0.692921,-0.175485,0.000000
31.676829,-30.290317,646.419626,3136.763876,-0.348524,18.876356,-57.739807,0.043136,-0.969020,-0.243162,0.003283,-0.637872,-0.161752,0.000000
31.742543,-30.312704,647.658048,3132.949199,-0.332086,18.811792,-58.358525,0.022710,-0.969654,-0.243393,0.003336,-0.565157,-0.143536,0.000000
31.808257,-30.333873,648.891676,3129.093944,-0.311563,18.730847,-58.974612,0.005009,-0.969876,-0.243511,0.003389,-0.476775,-0.121338,0.000000
31.873972,-30.353575,650.119508,3125.198312,-0.287518,18.635783,-59.587354,-0.009469,-0.969832,-0.243550,0.003440,-0.375346,-0.095814,0.000000
31.939686,-30.371599,651.340703,3121.262529,-0.260651,18.529390,-60.196644,-0.020332,-0.969665,-0.243547,0.003488,-0.264020,-0.067759,0.000000
32.005400,-30.387787,652.554621,3117.286811,-0.231765,18.414870,-60.802950,-0.027304,-0.969499,-0.243529,0.003532,-0.146361,-0.038069,0.000000
32.071115,-30.402034,653.760841,3113.271324,-0.201743,18.295722,-61.407187,-0.030237,-0.969415,-0.243517,0.003571,-0.026214,-0.007717,0.000000
32.136829,-30.414296,654.959181,3109.216166,-0.171515,18.175646,-62.010535,-0.029114,-0.969450,-0.243521,0.003604,0.092437,0.022292,0.000000
32.202543,-30.424592,656.149703,3105.121357,-0.142040,18.058440,-62.614213,-0.024052,-0.969586,-0.243536,0.003629,0.205614,0.050951,0.000000
32.268258,-30.433001,657.332723,3100.986837,-0.114273,17.947916,-63.219240,-0.015301,-0.969762,-0.243547,0.003647,0.309468,0.077286,0.000000
32.333972,-30.439668,658.508800,3096.812495,-0.089140,17.847774,-63.826235,-0.003238,-0.969883,-0.243531,0.003657,0.400406,0.100386,0.000000
32.399686,-30.444793,659.678733,3092.598197,-0.067500,17.761474,-64.435258,0.011643,-0.969836,-0.243464,0.003657,0.475205,0.119431,0.000000
32.465401,-30.448631,660.843535,3088.343823,-0.050106,17.692064,-65.045745,0.028744,-0.969517,-0.243319,0.003648,0.531119,0.133722,0.000000
32.531115,-30.451483,662.004399,3084.049313,-0.037559,17.642012,-65.656534,0.047380,-0.968845,-0.243079,0.003630,0.565998,0.142711,0.000000
32.596830,-30.453682,663.162660,3079.714698,-0.030266,17.613028,-66.265999,0.066804,-0.967785,-0.242739,0.003604,0.578397,0.146025,0.000000
32.662544,-30.455580,664.319733,3075.340125,-0.028413,17.605937,-66.872271,0.086232,-0.966355,-0.242306,0.003570,0.567691,0.143499,0.000000
32.728258,-30.457534,665.477060,3070.925867,-0.031943,17.620597,-67.473519,0.104882,-0.964634,-0.241802,0.003531,0.534157,0.135196,0.000000
32.793973,-30.459889,666.636037,3066.472305,-0.040562,17.655902,-68.068251,0.122000,-0.962753,-0.241263,0.003488,0.479034,0.121422,0.000000
32.859687,-30.462965,667.797962,3061.979902,-0.053758,17.709857,-68.655575,0.136899,-0.960879,-0.240734,0.003444,0.404526,0.102727,0.000000
32.925401,-30.467041,668.963971,3057.449153,-0.070837,17.779707,-69.235378,0.148989,-0.959195,-0.240263,0.003402,0.313742,0.079891,0.000000
32.991116,-30.472343,670.135004,3052.880532,-0.090964,17.862098,-69.808392,0.157801,-0.957877,-0.239895,0.003363,0.210580,0.053893,0.000000
33.056830,-30.479043,671.311759,3048.274442,-0.113198,17.953235,-70.376124,0.163007,-0.957062,-0.239667,0.003330,0.099547,0.025870,0.000000
33.122544,-30.487246,672.494679,3043.631162,-0.136533,18.049023,-70.940679,0.164436,-0.956835,-0.239601,0.003304,-0.014444,-0.002939,0.000000
33.188259,-30.496989,673.683930,3038.950822,-0.159918,18.145185,-71.504485,0.162074,-0.957214,-0.239701,0.003288,-0.126316,-0.031251,0.000000
33.253973,-30.508242,674.879393,3034.233390,-0.182287,18.237366,-72.069975,0.156073,-0.958149,-0.239955,0.003281,-0.231054,-0.057796,0.000000
33.319687,-30.520902,676.080664,3029.478682,-0.202579,18.321245,-72.639268,0.146742,-0.959530,-0.240333,0.003283,-0.323933,-0.081378,0.000000
33.385402,-30.534799,677.287060,3024.686394,-0.219777,18.392681,-73.213892,0.134537,-0.961203,-0.240796,0.003296,-0.400723,-0.100922,0.000000
33.451116,-30.549699,678.497638,3019.856147,-0.232953,18.447905,-73.794607,0.120049,-0.962995,-0.241297,0.003317,-0.457887,-0.115529,0.000000
33.505655,-30.562620,679.504685,3015.818215,-0.240264,18.479128,-74.281153,0.106789,-0.964452,-0.241711,0.003340,-0.488487,-0.123407,0.000000
33.560194,-30.575841,680.513037,3011.753642,-0.243917,18.495604,-74.771401,0.092879,-0.965793,-0.242099,0.003368,-0.502718,-0.127154,0.000000
33.614733,-30.589156,681.521864,3007.662247,-0.243690,18.496444,-75.264618,0.078787,-0.966958,-0.242443,0.003400,-0.500127,-0.126650,0.000000
33.669272,-30.602350,682.530302,3003.543892,-0.239499,18.481325,-75.759888,0.064986,-0.967910,-0.242733,0.003434,-0.480839,-0.121922,0.000000
33.723811,-30.615209,683.537484,2999.398491,-0.231413,18.450526,-76.256235,0.051941,-0.968639,-0.242964,0.003470,-0.445573,-0.113148,0.000000
33.778350,-30.627525,684.542579,2995.226012,-0.219652,18.404946,-76.752755,0.040087,-0.969158,-0.243139,0.003507,-0.395643,-0.100653,0.000000
33.832889,-30.639108,685.544816,2991.026466,-0.204587,18.346072,-77.248720,0.029815,-0.969496,-0.243262,0.003544,-0.332919,-0.084907,0.000000
33.887428,-30.649790,686.543525,2986.799897,-0.186722,18.275921,-77.743654,0.021456,-0.969696,-0.243344,0.003579,-0.259770,-0.066505,0.000000
33.941967,-30.659435,687.538155,2982.546369,-0.166671,18.196960,-78.237354,0.015267,-0.969801,-0.243394,0.003613,-0.178979,-0.046147,0.000000
33.996506,-30.667943,688.528301,2978.265948,-0.145140,18.112000,-78.729874,0.011421,-0.969847,-0.243420,0.003644,-0.093631,-0.024611,0.000000
34.051045,-30.675253,689.513719,2973.958693,-0.122890,18.024086,-79.221463,0.010001,-0.969861,-0.243430,0.003671,-0.006995,-0.002723,0.000000
34.105584,-30.681349,690.494333,2969.624645,-0.100714,17.936385,-79.712468,0.010997,-0.969852,-0.243424,0.003695,0.077606,0.018679,0.000000
34.160123,-30.686254,691.470242,2965.263826,-0.079403,17.852059,-80.203224,0.014306,-0.969815,-0.243402,0.003714,0.156927,0.038772,0.000000
34.214662,-30.690039,692.441714,2960.876244,-0.059714,17.774148,-80.693956,0.019735,-0.969731,-0.243360,0.003727,0.227928,0.056785,0.000000
34.269201,-30.692809,693.409175,2956.461896,-0.042342,17.705447,-81.184688,0.027011,-0.969573,-0.243293,0.003735,0.287889,0.072030,0.000000
34.323740,-30.694710,694.373197,2952.020789,-0.027887,17.648383,-81.675203,0.035790,-0.969313,-0.243194,0.003738,0.334523,0.083923,0.000000
34.378279,-30.695912,695.334470,2947.552945,-0.016827,17.604903,-82.165046,0.045668,-0.968932,-0.243060,0.003736,0.366071,0.092015,0.000000
34.432818,-30.696612,696.293774,2943.058418,-0.009494,17.576377,-82.653570,0.056202,-0.968420,-0.242891,0.003729,0.381380,0.096010,0.000000
34.487357,-30.697019,697.251949,2938.537299,-0.006057,17.563524,-83.140027,0.066926,-0.967788,-0.242690,0.003717,0.379967,0.095781,0.000000
34.541896,-30.697344,698.209852,2933.989723,-0.006511,17.566372,-83.623687,0.077371,-0.967065,-0.242468,0.003703,0.362051,0.091377,0.000000
34.596435,-30.697796,699.168326,2929.415858,-0.010680,17.584257,-84.103959,0.087085,-0.966296,-0.242236,0.003686,0.328568,0.083029,0.000000
34.650974,-30.698570,700.128157,2924.815901,-0.018227,17.615855,-84.580504,0.095654,-0.965541,-0.242013,0.003668,0.281138,0.071142,0.000000
34.705513,-30.699837,701.090043,2920.190056,-0.028671,17.659256,-85.053312,0.102720,-0.964864,-0.241815,0.003651,0.222007,0.056279,0.000000
34.760052,-30.701740,702.054565,2915.538521,-0.041412,17.712058,-85.522726,0.107996,-0.964327,-0.241658,0.003635,0.153949,0.039137,0.000000
34.814590,-30.704384,703.022161,2910.861462,-0.055759,17.771477,-85.989421,0.111279,-0.963979,-0.241557,0.003622,0.080144,0.020519,0.000000
34.869129,-30.707838,703.993108,2906.159004,-0.070957,17.834470,-86.454328,0.112457,-0.963851,-0.241520,0.003612,0.004027,0.001290,0.000000
34.923668,-30.712126,704.967517,2901.431216,-0.086223,17.897860,-86.918518,0.111517,-0.963954,-0.241549,0.003607,-0.070874,-0.017659,0.000000
34.978207,-30.717230,705.945322,2896.678106,-0.100770,17.958456,-87.383065,0.108540,-0.964272,-0.241639,0.003607,-0.141103,-0.035451,0.000000
35.032746,-30.723091,706.926285,2891.899628,-0.113841,18.013189,-87.848917,0.103701,-0.964769,-0.241782,0.003612,-0.203434,-0.051271,0.000000
35.087285,-30.729609,707.910008,2887.095691,-0.124742,18.059237,-88.316781,0.097258,-0.965394,-0.241964,0.003622,-0.255030,-0.064397,0.000000
35.141824,-30.736648,708.895949,2882.266172,-0.132871,18.094163,-88.787054,0.089543,-0.966089,-0.242169,0.003637,-0.293572,-0.074240,0.000000
35.196363,-30.744044,709.883447,2877.410937,-0.137752,18.116042,-89.259799,0.080946,-0.966795,-0.242380,0.003656,-0.317378,-0.080368,0.000000
35.250902,-30.751609,710.871751,2872.529856,-0.139066,18.123571,-89.734770,0.071892,-0.967459,-0.242583,0.003679,-0.325488,-0.082534,0.000000
35.305441,-30.759146,711.860059,2867.622819,-0.136666,18.116166,-90.211492,0.062828,-0.968043,-0.242766,0.003705,-0.317723,-0.080688,0.000000
35.359980,-30.766450,712.847558,2862.689749,-0.130599,18.094003,-90.689361,0.054192,-0.968525,-0.242921,0.003732,-0.294703,-0.074980,0.000000
35.414519,-30.773329,713.833465,2857.730598,-0.121102,18.058033,-91.167755,0.046398,-0.968898,-0.243046,0.003761,-0.257823,-0.065757,0.000000
35.469058,-30.779605,714.817070,2852.745355,-0.108591,18.009932,-91.646132,0.039807,-0.969167,-0.243141,0.003789,-0.209192,-0.053547,0.000000
35.523597,-30.785129,715.797772,2847.734032,-0.093647,17.952017,-92.124098,0.034716,-0.969346,-0.243207,0.003817,-0.151524,-0.039034,0.000000
35.578136,-30.789788,716.775110,2842.696658,-0.076976,17.887116,-92.601429,0.031335,-0.969450,-0.243247,0.003842,-0.087993,-0.023015,0.000000
35.632675,-30.793508,717.748790,2837.633270,-0.059372,17.818413,-93.078048,0.029783,-0.969495,-0.243265,0.003866,-0.022063,-0.006366,0.000000
35.687214,-30.796262,718.718695,2832.543908,-0.041675,17.749270,-93.553971,0.030075,-0.969487,-0.243263,0.003886,0.042701,0.010012,0.000000
35.741753,-30.798067,719.684894,2827.428608,-0.024722,17.683042,-94.029224,0.032131,-0.969427,-0.243240,0.003903,0.102827,0.025243,0.000000
35.789258,-30.798913,720.523647,2822.951934,-0.011175,17.630205,-94.442615,0.035224,-0.969329,-0.243203,0.003914,0.148924,0.036940,0.000000
35.828681,-30.799152,721.217891,2819.221997,-0.001149,17.591206,-94.785206,0.038587,-0.969212,-0.243161,0.003921,0.181350,0.045185,0.000000
35.868103,-30.799021,721.910701,2815.478564,0.007531,17.557593,-95.127272,0.042546,-0.969060,-0.243107,0.003926,0.207550,0.051864,0.000000
35.907526,-30.798578,722.602305,2811.721659,0.014680,17.530115,-95.468686,0.046967,-0.968872,-0.243042,0.003929,0.226840,0.056803,0.000000
35.946949,-30.797885,723.292956,2807.951309,0.020162,17.509333,-95.809292,0.051706,-0.968650,-0.242967,0.003930,0.238745,0.059879,0.000000
35.986372,-30.797010,723.982925,2804.167550,0.023893,17.495597,-96.148924,0.056608,-0.968397,-0.242883,0.003929,0.243013,0.061027,0.000000
36.025794,-30.796024,724.672494,2800.370424,0.025843,17.489036,-96.487416,0.061517,-0.968120,-0.242794,0.003927,0.239624,0.060239,0.000000
36.065217,-30.794995,725.361945,2796.559978,0.026039,17.489560,-96.824628,0.066281,-0.967829,-0.242701,0.003924,0.228792,0.057568,0.000000
36.104640,-30.793992,726.051551,2792.736266,0.024561,17.496860,-97.160459,0.070752,-0.967535,-0.242609,0.003920,0.210955,0.053122,0.000000
36.145045,-30.793057,726.758773,2788.803562,0.021446,17.510830,-97.503178,0.074888,-0.967246,-0.242520,0.003915,0.186093,0.046895,0.000000
36.185450,-30.792278,727.466681,2784.857041,0.016901,17.530611,-97.844421,0.078445,-0.966984,-0.242439,0.003911,0.155478,0.039207,0.000000
36.225855,-30.791708,728.175491,2780.896760,0.011163,17.555262,-98.184293,0.081314,-0.966764,-0.242372,0.003907,0.120209,0.030331,0.000000
36.266260,-30.791389,728.885377,2776.922771,0.004503,17.583695,-98.522970,0.083413,-0.966598,-0.242322,0.003903,0.081527,0.020582,0.000000
36.306665,-30.791352,729.596468,2772.935119,-0.002782,17.614711,-98.860689,0.084685,-0.966495,-0.242291,0.003901,0.040777,0.010299,0.000000
36.347070,-30.791618,730.308842,2768.933836,-0.010376,17.647036,-99.197730,0.085102,-0.966461,-0.242280,0.003901,-0.000636,-0.000165,0.000000
36.413192,-30.792713,731.477456,2762.356422,-0.022627,17.699359,-99.748613,0.083951,-0.966555,-0.242309,0.003903,-0.066160,-0.016746,0.000000
36.461638,-30.794011,732.335779,2757.514268,-0.030778,17.734467,-100.152319,0.081753,-0.966730,-0.242362,0.003908,-0.109471,-0.027727,0.000000
36.510084,-30.795676,733.195689,2752.652545,-0.037669,17.764561,-100.556576,0.078550,-0.966977,-0.242438,0.003916,-0.146476,-0.037129,0.000000
36.558529,-30.797634,734.056899,2747.771217,-0.042865,17.787886,-100.961666,0.074520,-0.967273,-0.242529,0.003927,-0.175461,-0.044515,0.000000
36.606975,-30.799796,734.919046,2742.870241,-0.046020,17.803036,-101.367729,0.069881,-0.967594,-0.242629,0.003941,-0.195132,-0.049556,0.000000
36.655420,-30.802056,735.781707,2737.949569,-0.046891,17.809021,-101.774763,0.064875,-0.967917,-0.242732,0.003956,-0.204677,-0.052042,0.000000
36.703866,-30.804301,736.644426,2733.009157,-0.045351,17.805327,-102.182641,0.059758,-0.968221,-0.242830,0.003974,-0.203814,-0.051898,0.000000
36.752311,-30.806412,737.506729,2728.048969,-0.041401,17.791949,-102.591151,0.054789,-0.968493,-0.242920,0.003993,-0.192801,-0.049187,0.000000
36.800757,-30.808275,738.368158,2723.068979,-0.035168,17.769387,-103.000035,0.050212,-0.968721,-0.242997,0.004013,-0.172426,-0.044103,0.000000
36.849202,-30.809786,739.228291,2718.069178,-0.026896,17.738624,-103.409032,0.046246,-0.968902,-0.243060,0.004033,-0.143957,-0.036964,0.000000
36.905735,-30.810983,740.229887,2712.209685,-0.015142,17.694254,-103.886140,0.042632,-0.969054,-0.243114,0.004056,-0.102763,-0.026602,0.000000
36.962268,-30.811467,741.228779,2706.323231,-0.001799,17.643465,-104.362794,0.040307,-0.969145,-0.243148,0.004077,-0.056056,-0.014827,0.000000
37.009339,-30.811276,742.058212,2701.401497,0.009940,17.598619,-104.759174,0.039435,-0.969178,-0.243160,0.004094,-0.015527,-0.004592,0.000000
37.056409,-30.810530,742.885522,2696.461118,0.021724,17.553557,-105.155008,0.039541,-0.969173,-0.243159,0.004109,0.024243,0.005465,0.000000
37.103479,-30.809237,743.710745,2691.502121,0.033068,17.510233,-105.550211,0.040582,-0.969134,-0.243146,0.004122,0.061216,0.014830,0.000000
37.150550,-30.807431,744.534006,2686.524538,0.043516,17.470481,-105.944685,0.042466,-0.969060,-0.243120,0.004133,0.093531,0.023030,0.000000
37.197620,-30.805161,745.355512,2681.528407,0.052668,17.435917,-106.338308,0.045062,-0.968952,-0.243082,0.004142,0.119595,0.029661,0.000000
37.244691,-30.802497,746.175540,2676.513770,0.060200,17.407853,-106.730931,0.048200,-0.968813,-0.243034,0.004149,0.138174,0.034408,0.000000
37.291761,-30.799522,746.994419,2671.480680,0.065883,17.387223,-107.122390,0.051689,-0.968647,-0.242978,0.004154,0.148449,0.037061,0.000000
37.338832,-30.796326,747.812513,2666.429193,0.069594,17.374541,-107.512521,0.055322,-0.968462,-0.242916,0.004157,0.150066,0.037528,0.000000
37.385902,-30.793002,748.630200,2661.359377,0.071320,17.369874,-107.901191,0.058890,-0.968268,-0.242852,0.004159,0.143146,0.035836,0.000000
37.442793,-30.788944,749.618464,2655.207474,0.070902,17.374371,-108.368898,0.062830,-0.968039,-0.242777,0.004160,0.124249,0.031122,0.000000
37.499684,-30.784980,750.607268,2649.029027,0.068100,17.388548,-108.834386,0.066068,-0.967839,-0.242713,0.004161,0.095617,0.023936,0.000000
37.556575,-30.781230,751.597104,2642.824157,0.063471,17.410186,-109.297871,0.068355,-0.967691,-0.242667,0.004163,0.059869,0.014936,0.000000
37.613465,-30.777780,752.588319,2636.592967,0.057706,17.436506,-109.759745,0.069530,-0.967614,-0.242642,0.004166,0.020154,0.004915,0.000000
37.658709,-30.775280,753.377712,2631.618746,0.052822,17.458722,-110.126255,0.069622,-0.967607,-0.242641,0.004170,-0.011993,-0.003211,0.000000
37.703953,-30.772998,754.168102,2626.627954,0.048102,17.480341,-110.492352,0.068979,-0.967650,-0.242655,0.004175,-0.042778,-0.011003,0.000000
37.749196,-30.770919,754.959428,2621.620603,0.043929,17.499825,-110.858296,0.067651,-0.967737,-0.242683,0.004182,-0.070592,-0.018056,0.000000
37.794440,-30.769010,755.751560,2616.596694,0.040649,17.515769,-111.224308,0.065724,-0.967860,-0.242722,0.004190,-0.094012,-0.024007,0.000000
37.839684,-30.767223,756.544311,2611.556221,0.038556,17.526980,-111.590545,0.063313,-0.968008,-0.242771,0.004201,-0.111875,-0.028562,0.000000
37.884927,-30.765500,757.337444,2606.499171,0.037878,17.532539,-111.957092,0.060559,-0.968171,-0.242824,0.004212,-0.123344,-0.031505,0.000000
37.930171,-30.763773,758.130688,2601.425529,0.038761,17.531848,-112.323964,0.057617,-0.968337,-0.242879,0.004225,-0.127947,-0.032716,0.000000
37.975414,-30.761968,758.923754,2596.335283,0.041262,17.524666,-112.691109,0.054648,-0.968495,-0.242933,0.004240,-0.125602,-0.032172,0.000000
38.020658,-30.760015,759.716350,2591.228421,0.045351,17.511116,-113.058430,0.051812,-0.968639,-0.242982,0.004254,-0.116616,-0.029946,0.000000
38.084100,-30.756893,760.826437,2584.039407,0.053506,17.482357,-113.573556,0.048335,-0.968803,-0.243040,0.004276,-0.094188,-0.024310,0.000000
38.147542,-30.753181,761.934393,2576.817718,0.063792,17.444458,-114.088398,0.045744,-0.968918,-0.243081,0.004294,-0.063110,-0.016287,0.000000
38.197757,-30.749753,762.809513,2571.078568,0.072777,17.410200,-114.495456,0.044471,-0.968973,-0.243101,0.004300,-0.034970,-0.008787,0.000000
38.247972,-30.745865,763.682860,2565.318991,0.081992,17.374242,-114.901954,0.043946,-0.968995,-0.243108,0.004294,-0.005951,-0.000873,0.000000
38.289540,-30.742300,764.404463,2560.535698,0.089497,17.344591,-115.237937,0.044074,-0.968990,-0.243106,0.004275,0.017275,0.005554,0.000000
38.331109,-30.738430,765.124857,2555.738449,0.096634,17.316212,-115.573365,0.044684,-0.968965,-0.243095,0.004244,0.038575,0.011529,0.000000
38.372678,-30.734275,765.844115,2550.927270,0.103174,17.290118,-115.908159,0.045723,-0.968921,-0.243078,0.004200,0.056929,0.016774,0.000000
38.414246,-30.729863,766.562351,2546.102188,0.108922,17.267186,-116.242242,0.047120,-0.968860,-0.243054,0.004144,0.071487,0.021050,0.000000
38.455815,-30.725232,767.279711,2541.263236,0.113734,17.248109,-116.575534,0.048784,-0.968785,-0.243024,0.004075,0.081615,0.024164,0.000000
38.497383,-30.720422,767.996368,2536.410446,0.117522,17.233368,-116.907965,0.050616,-0.968700,-0.242991,0.003996,0.086920,0.025984,0.000000
38.543630,-30.714913,768.793079,2530.995301,0.120490,17.222356,-117.276725,0.052723,-0.968598,-0.242952,0.003897,0.086986,0.026416,0.000000
38.589877,-30.709297,769.589411,2525.563129,0.122174,17.217002,-117.644295,0.054762,-0.968495,-0.242912,0.003791,0.081085,0.025197,0.000000
38.636124,-30.703631,770.385621,2520.113986,0.122682,17.216931,-118.010669,0.056595,-0.968399,-0.242875,0.003681,0.069767,0.022454,0.000000
38.682370,-30.697965,771.181936,2514.647927,0.122196,17.221435,-118.375895,0.058102,-0.968319,-0.242842,0.003570,0.053926,0.018407,0.000000
38.728617,-30.692340,771.978547,2509.165002,0.120961,17.229526,-118.740071,0.059189,-0.968260,-0.242817,0.003463,0.034727,0.013357,0.000000
38.774864,-30.686784,772.775593,2503.665256,0.119264,17.240003,-119.103346,0.059791,-0.968227,-0.242801,0.003363,0.013526,0.007664,0.000000
38.821111,-30.681312,773.573153,2498.148727,0.117413,17.251537,-119.465897,0.059876,-0.968224,-0.242794,0.003273,-0.008219,0.001722,0.000000
38.867357,-30.675922,774.371244,2492.615445,0.115720,17.262759,-119.827913,0.059448,-0.968250,-0.242797,0.003194,-0.029049,-0.004069,0.000000
38.913604,-30.670602,775.169822,2487.065430,0.114480,17.272350,-120.189575,0.058547,-0.968302,-0.242809,0.003129,-0.047601,-0.009325,0.000000
38.959851,-30.665323,775.968782,2481.498694,0.113950,17.279129,-120.551033,0.057239,-0.968375,-0.242829,0.003078,-0.062695,-0.013713,0.000000
39.006098,-30.660048,776.767972,2475.915244,0.114335,17.282132,-120.912394,0.055619,-0.968464,-0.242854,0.003039,-0.073416,-0.016960,0.000000
39.052344,-30.654732,777.567199,2470.315084,0.115772,17.280668,-121.273715,0.053799,-0.968559,-0.242882,0.003012,-0.079167,-0.018883,0.000000
39.098591,-30.649323,778.366248,2464.698214,0.118323,17.274367,-121.635001,0.051902,-0.968656,-0.242911,0.002995,-0.079706,-0.019390,0.000000
39.144838,-30.643771,779.164891,2459.064638,0.121973,17.263200,-121.996216,0.050051,-0.968746,-0.242939,0.002984,-0.075155,-0.018491,0.000000
39.191085,-30.638026,779.962911,2453.414359,0.126632,17.247473,-122.357289,0.048364,-0.968826,-0.242963,0.002978,-0.065988,-0.016292,0.000000
39.264989,-30.628340,781.236415,2444.350253,0.135755,17.214484,-122.933778,0.046254,-0.968921,-0.242993,0.002967,-0.043787,-0.010588,0.000000
39.319831,-30.620688,782.179702,2437.596682,0.143377,17.185752,-123.360932,0.045303,-0.968963,-0.243006,0.002953,-0.023615,-0.005217,0.000000
39.374672,-30.612609,783.121362,2430.819705,0.151226,17.155518,-123.787354,0.044941,-0.968979,-0.243010,0.002928,-0.002636,0.000492,0.000000
39.419624,-30.605669,783.891980,2425.247381,0.157509,17.131016,-124.136220,0.045080,-0.968973,-0.243007,0.002899,0.013673,0.005017,0.000000
39.464576,-30.598454,784.661525,2419.659391,0.163404,17.107897,-124.484399,0.045577,-0.968952,-0.242998,0.002859,0.028025,0.009077,0.000000
39.509528,-30.590987,785.430080,2414.055766,0.168709,17.087086,-124.831807,0.046378,-0.968918,-0.242985,0.002809,0.039498,0.012408,0.000000
39.554480,-30.583297,786.197765,2408.436544,0.173268,17.069328,-125.178373,0.047406,-0.968872,-0.242968,0.002750,0.047394,0.014803,0.000000
39.599432,-30.575422,786.964730,2402.801763,0.176982,17.055131,-125.524035,0.048573,-0.968820,-0.242948,0.002683,0.051282,0.016125,0.000000
39.644384,-30.567399,787.731143,2397.151464,0.179813,17.044735,-125.868750,0.049783,-0.968764,-0.242927,0.002609,0.051025,0.016319,0.000000
39.689336,-30.559269,788.497174,2391.485692,0.181788,17.038102,-126.212503,0.050942,-0.968709,-0.242906,0.002530,0.046781,0.015407,0.000000
39.734288,-30.551067,789.262986,2385.804489,0.182993,17.034928,-126.555307,0.051961,-0.968660,-0.242887,0.002449,0.038986,0.013491,0.000000
39.779239,-30.542826,790.028724,2380.107896,0.183566,17.034671,-126.897205,0.052764,-0.968621,-0.242870,0.002369,0.028315,0.010741,0.000000
39.832719,-30.533004,790.939793,2373.310585,0.183677,17.037134,-127.302893,0.053361,-0.968592,-0.242857,0.002277,0.013078,0.006697,0.000000
39.886199,-30.523186,791.851044,2366.491604,0.183501,17.041186,-127.707573,0.053517,-0.968585,-0.242850,0.002193,-0.003337,0.002237,0.000000
39.939679,-30.513376,792.762519,2359.651005,0.183408,17.045220,-128.111434,0.053221,-0.968601,-0.242851,0.002119,-0.019195,-0.002164,0.000000
39.993159,-30.503561,793.674174,2352.788824,0.183745,17.047679,-128.514659,0.052513,-0.968638,-0.242858,0.002056,-0.032877,-0.006054,0.000000
